line,word
43,to
43,advance
43,now
43,syncronise
43,watches
43,gentlemen
43,private
43,what
43,is
43,the
43,time
44,we
44,didn't
44,receive
44,any
44,messages
44,and
44,captain
44,blackadder
44,definitely
44,did
44,not
44,shoot
44,the
44,delicious
44,plump
44,breasted
44,pigeon
44,sir
45,what
46,you
46,want
46,to
46,be
46,cremated
46,baldrick
46,or
46,buried
46,at
46,sea
47,umm
48,lieutenant
49,sir
50,do
50,you
50,mind
50,answering
50,a
50,couple
50,of
50,questions
51,not
51,at
51,all
51,sir
51,we
51,didn't
51,get
51,any
51,messages
51,and
51,blackadder
51,definitely
51,did
51,not
51,shoot
51,this
51,delicious
51,plump
51,breasted
51,pigeon
52,good
53,and
53,look
53,sir
53,pigeon
53,feathers
53,white
53,feathers
53,very
53,apt
53,eh
53,blackadder
54,white
54,feathers
55,oh
55,no
55,sir
55,that's
55,gobbleijuke
55,they're
55,not
55,white
55,they're
55,sort
55,of
55,speckly
56,speckly
56,aahhhhhhhh
56,you
56,shot
56,my
56,speckled
56,jim
57,you're
57,for
57,it
57,now
57,blackadder
57,quite
57,frankly
57,sir
57,i've
57,suspected
57,this
57,for
57,some
57,time
57,quite
57,clearly
57,captain
57,blackadder
57,has
57,been
57,disobeying
57,orders
57,with
57,a
57,breathtaking
57,impertinence
58,i
58,don't
58,care
58,if
58,he's
58,been
58,watering
58,the
58,duke
58,of
58,york
58,with
58,a
58,prize
58,winning
58,leak
58,he
58,shot
58,my
58,pigeon
58,aaahh
58,ahhhh
58,ooohhhh
59,take
59,it
59,easy
59,i
59,think
59,we
59,should
59,do
59,this
59,by
59,the
59,book
59,sir
60,yes
60,yes
60,you're
60,right
60,of
60,course
60,i'm
60,sorry
60,attention
61,captain
61,blackadder
61,as
61,of
61,this
61,moment
61,you
61,may
61,consider
61,yourself
61,under
61,arrest
61,you
61,know
61,what
61,the
61,penalty
61,is
61,for
61,disobeying
61,orders
61,blackadder
62,umm
62,court
62,martial
62,followed
62,by
62,immediate
62,cessation
62,of
62,chocolate
62,rations
63,no
63,court
63,martial
63,followed
63,by
63,immediate
63,death
63,by
63,firing
63,squad
64,oh
64,so
64,i
64,got
64,it
64,half
64,right
65,sadder
65,than
65,a
65,happy
65,hour
65,then
65,sir
65,wave
65,all
65,our
65,last
65,goodbyes
66,oh
66,no
66,need
66,for
66,that
66,perkins
66,i'll
66,just
66,dash
66,off
66,a
66,couple
66,of
66,notes
66,one
66,asking
66,for
66,a
66,sponge
66,bag
66,and
66,the
66,other
66,sending
66,for
66,my
66,lawyer
67,oh
67,your
67,lawyer
67,now
67,yes
67,sir
67,don't
67,you
67,think
67,that
67,might
67,be
67,a
67,bit
67,of
67,a
