line,word
71,age
71,by
71,lucky
71,haps
71,it
71,is
71,just
71,over
71,a
71,thousand
71,methinks
71,and
71,has
71,for
71,years
71,has
71,been
71,hidden
71,beyond
71,the
71,wit
71,of
71,any
71,thief
71,in
71,an
71,old
71,sock
72,you've
72,seen
72,it
73,seen
73,it
73,pinched
73,it
73,spent
73,it
73,and
73,same
73,goes
73,for
73,the
73,two
73,farthings
73,baldrick
73,thinks
73,he's
73,got
73,hidden
73,inside
73,that
73,mouldy
73,potato
74,oh
74,bloody
74,hell
75,then
75,you
75,are
75,doomed
75,alas
75,for
75,god's
75,sake
75,let
75,us
75,sit
75,upon
75,the
75,carpet
75,and
75,tell
75,sad
75,stories
76,certainly
76,not
76,when
76,lord
76,blackadder
76,is
76,in
76,trouble
76,he
76,does
76,not
76,sit
76,about
77,you
77,won't
77,be
77,able
77,to
77,sit
77,about
77,with
77,a
77,spike
77,up
77,your
77,bottom
78,well
78,exactly
78,but
78,still
78,i've
78,got
78,85
78,quid
78,and
78,that's
78,a
78,start
78,i'm
78,sure
78,i'll
78,think
78,of
78,something
78,as
78,long
78,as
78,i'm
78,not
78,disturbed
79,my
79,lord
79,the
79,queen
79,dost
79,demand
79,your
79,urget
79,presence
79,on
79,pain
79,of
79,death
80,oh
80,god
80,the
80,path
80,of
80,my
80,life
80,is
80,strewn
80,with
80,cowpats
80,from
80,the
80,devil's
80,own
80,satanic
80,herd
81,madam
81,you
81,sent
81,for
81,me
82,did
82,i
82,i
82,don't
82,remember
82,what
82,a
82,naughty
82,scatterbrain
82,i
82,am
82,zap
83,well
83,perhaps
83,ma'am
83,if
83,i
83,might
83,be
83,allowed
83,to
83,withdraw
83,i
83,have
83,one
83,or
83,two
83,tiny
83,matters
83,to
83,attend
83,to
84,certainly
85,that
85,was
85,a
85,terrific
85,joke
85,wasn't
85,it
86,oh
86,magnificent
87,and
87,so
87,naughty
88,what
88,my
88,lady
89,i
89,do
89,know
89,why
89,i
89,wanted
89,to
89,see
89,you
89,and
89,i
89,just
89,pretended
89,i
89,didn't
89,and
89,i
89,fooled
89,you
89,and
89,it
89,worked
89,brilliantly
89,didn't
89,it
90,it
90,was
90,terrific
90,madam
90,i
90,thank
90,god
90,i
90,wore
90,my
90,corset
90,because
90,i
90,think
90,my
90,sides
90,have
90,split
90,so
90,why
90,did
90,you
90,want
90,to
90,see
90,me
91,to
91,crack
91,the
91,lovely
91,joke
92,or
92,perhaps
92,blackadder
92,you
92,don't
92,think
92,the
92,queen's
92,jokes
92,are
92,funny
92,enough
92,for
92,you
92,to
92,be
92,troubled
92,with
93,au
93,contraire
93,i'm
93,ecstatic
93,about
93,the
93,whole
93,incident
93,i
93,only
93,didn't
93,laugh
93,out
93,loud
93,because
93,i
93,was
93,afraid
93,if
93,i
93,did
93,my
93,head
93,would've
93,fallen
93,off
94,if
94,you
94,don't
94,start
94,soon
94,your
94,head
94,will
94,fall
94,off
94,now
94,pay
94,melchy
94,his
94,85
94,pounds
94,and
94,run
94,along
95,85
95,pounds
96,we
96,had
96,a
96,bet
96,i
96,said
96,that
96,you
96,wouldn't
96,fall
96,for
96,my
96,trick
96,and
96,melchy
96,said
96,you
96,would
96,because
96,i'm
96,so
96,super
96,and
96,you're
96,so
96,stupid
96,so
96,you
96,owe
96,him
96,85
96,pounds
97,fine
97,fine
97,i
97,mean
97,it's
97,only
97,money
97,isn't
97,it
98,i
98,can
98,not
98,believe
98,it
98,she
98,drags
98,me
98,all
98,the
98,way
98,from
98,billingsgate
98,to
98,richmond
98,to
98,play
98,about
98,the
98,weakest
98,practical
98,joke
98,since
98,cardinal
98,woolsey
98,got
98,his
98,knob
98,out
98,at
98,hampton
98,court
98,and
98,stood
98,at
98,the
98,end
98,of
98,the
98,passage
98,pretending
98,to
98,be
98,a
98,door
99,oh
99,shut
99,up
99,baldrick
99,you'd
99,laugh
99,at
99,a
99,shakespeare
99,comedy
100,edmund
100,oh
100,edmund
100,i've
100,awaited
100,your
100,return
101,and
101,thank
101,god
101,you
101,did
101,for
101,i
101,was
101,just
101,thinking
101,my
101,god
101,i
101,die
101,in
101,12
101,hours
101,what
101,i
101,really
101,need
101,now
101,is
101,a
101,hug
101,from
101,a
101,complete
101,prat
102,but
102,fear
102,not
102,for
102,i
102,have
102,a
102,plan
102,to
102,save
102,the
102,life
102,of
102,my
102,dear
102,dear
102,friend
103,look
103,i'm
103,not
103,interested
103,in
103,your
103,bloody
103,friends
103,what
103,about
103,me
104,not
104,bad
104,edmund
104,that's
104,a
104,good
104,one
105,oh
105,alright
105,then
105,what's
105,your
105,big
105,plan
105,blockhead
106,i
106,intend
106,to
106,discover
106,this
106,very
106,afternoon
106,the
106,secret
106,of
106,alchemy
106,the
106,hidden
106,art
106,of
106,turning
106,base
106,things
106,into
106,gold
107,i
107,see
107,and
107,the
107,fact
107,that
107,this
107,secret
107,has
107,eluded
107,the
107,most
107,intelligent
107,people
107,since
107,the
107,dawn
107,of
107,time
107,doesn't
107,dampen
107,your
107,spirits
107,at
107,all
108,oh
108,no
108,i
108,like
108,a
108,challenge
109,well
109,balders
109,i
109,lost
109,the
109,85
109,quid
109,the
109,grave
109,opens
109,up
